run_version|run_dir|timestamp_iso|row_id|model_name|exp_condition|condition_order_index|interaction_tone|interaction_id|assistant_was_correct|format|study_context|transcript_chars|raw_preference|parsed_preference|compliant_preference|latency_ms_preference|log_path_preference|raw_is_abusive|parsed_is_abusive|compliant_is_abusive|latency_ms_is_abusive|log_path_is_abusive|raw_is_adequate|parsed_is_adequate|compliant_is_adequate|latency_ms_is_adequate|log_path_is_adequate|temperature|top_p|top_k|seed
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:00:55.943491|row_36a6c49c26_a5a3c6b5|mistral:7b|2a_interaction_with_context|0|abusive|abusive:5|1|interaction|1|199|NO|NO|1|848|runs_replication/run_20250920_104842/logs/trial_94e47d27d4_43f15e1a.json|Yes|YES|1|243|runs_replication/run_20250920_104842/logs/trial_df2c73d4ab_dbaad380.json|No|NO|1|240|runs_replication/run_20250920_104842/logs/trial_1582f5f52c_1422140d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:00:57.291977|row_50a6aa6900_4f4a28de|mistral:7b|1a_prompt_with_context|1|abusive|abusive:5|1|prompt|1|199|NO|NO|1|850|runs_replication/run_20250920_104842/logs/trial_bb956e5995_bf167a34.json|Yes|YES|1|247|runs_replication/run_20250920_104842/logs/trial_0f84e55208_37b9853e.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_0cdc20a011_dd3f5043.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:00:58.478743|row_b8fc288ea3_990c467e|mistral:7b|1b_prompt_without_context|2|abusive|abusive:5|1|prompt|0|199|NO|NO|1|692|runs_replication/run_20250920_104842/logs/trial_3f667c02d9_6bb9458c.json|Yes|YES|1|242|runs_replication/run_20250920_104842/logs/trial_63b6c5fd42_cd8d68e3.json|No|NO|1|243|runs_replication/run_20250920_104842/logs/trial_163b105dba_1c535bdf.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:00:59.521951|row_4e334100ac_bb599634|mistral:7b|2b_interaction_without_context|3|abusive|abusive:5|1|interaction|0|199|NO|NO|1|553|runs_replication/run_20250920_104842/logs/trial_5697f46228_7544b764.json|No|NO|1|242|runs_replication/run_20250920_104842/logs/trial_c0209d2fe6_e5812243.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_3a0b7172a7_44e2a175.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:01.029996|row_42462b1f13_35d71a26|mistral:7b|2a_interaction_with_context|0|abusive|abusive:6|1|interaction|1|301|NO|NO|1|1009|runs_replication/run_20250920_104842/logs/trial_53664d9d30_d2ea7c0a.json|Yes|YES|1|245|runs_replication/run_20250920_104842/logs/trial_7eccf59383_eaddbe0e.json|No|NO|1|241|runs_replication/run_20250920_104842/logs/trial_80aab0d034_5793a171.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:02.257750|row_f69158b86e_18ba2139|mistral:7b|2b_interaction_without_context|1|abusive|abusive:6|1|interaction|0|301|YES|YES|1|741|runs_replication/run_20250920_104842/logs/trial_725a0f439c_bb8ecc3d.json|No|NO|1|236|runs_replication/run_20250920_104842/logs/trial_3fb6221d91_594f6927.json|NO|NO|1|239|runs_replication/run_20250920_104842/logs/trial_fab4963b53_9bc4f843.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:03.447037|row_c4c2e14d75_21aa29a5|mistral:7b|1b_prompt_without_context|2|abusive|abusive:6|1|prompt|0|301|NO|NO|1|701|runs_replication/run_20250920_104842/logs/trial_89de9ea855_c94ef77a.json|Yes|YES|1|244|runs_replication/run_20250920_104842/logs/trial_e8a6ce90b0_efff98a7.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_e42542b7f8_537d864d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:04.947356|row_7f9feabb17_f85baa7a|mistral:7b|1a_prompt_with_context|3|abusive|abusive:6|1|prompt|1|301|NO|NO|1|1006|runs_replication/run_20250920_104842/logs/trial_d4598f638d_4203d1f0.json|Yes|YES|1|241|runs_replication/run_20250920_104842/logs/trial_9b52084bfe_13505d5f.json|NO|NO|1|246|runs_replication/run_20250920_104842/logs/trial_3fb526f6dc_47bea6f2.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:06.279540|row_c3325b8525_878ebcbe|mistral:7b|1b_prompt_without_context|0|abusive|abusive:7|1|prompt|0|392|NO|NO|1|847|runs_replication/run_20250920_104842/logs/trial_274e1f0aed_3bc25507.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_aca268dc4f_1a982afe.json|NO|NO|1|238|runs_replication/run_20250920_104842/logs/trial_153e0da20b_6931abc7.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:07.564568|row_8c6a93c26f_0289b99a|mistral:7b|2b_interaction_without_context|1|abusive|abusive:7|1|interaction|0|392|YES|YES|1|747|runs_replication/run_20250920_104842/logs/trial_810ea6f793_a8bfbdeb.json|NO|NO|1|239|runs_replication/run_20250920_104842/logs/trial_375b833724_0d2291e9.json|YES|YES|1|288|runs_replication/run_20250920_104842/logs/trial_524229f455_110f44fb.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:09.069596|row_b159ebcc55_5c09d5d5|mistral:7b|2a_interaction_with_context|2|abusive|abusive:7|1|interaction|1|392|NO|NO|1|1008|runs_replication/run_20250920_104842/logs/trial_6a21223bc2_d3e03cc9.json|NO|NO|1|249|runs_replication/run_20250920_104842/logs/trial_98911dea4b_80f2c419.json|NO|NO|1|240|runs_replication/run_20250920_104842/logs/trial_a54c17bc66_e90933f9.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:10.580712|row_caa25adb83_0363ff6d|mistral:7b|1a_prompt_with_context|3|abusive|abusive:7|1|prompt|1|392|NO|NO|1|1017|runs_replication/run_20250920_104842/logs/trial_1123252cdf_43b186e0.json|NO|NO|1|243|runs_replication/run_20250920_104842/logs/trial_fae5d65825_c643dbe6.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_690120fc50_57179682.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:11.769537|row_4473b5a18c_66ffc9e5|mistral:7b|2b_interaction_without_context|0|abusive|abusive:8|0|interaction|0|210|NO|NO|1|696|runs_replication/run_20250920_104842/logs/trial_3de1ebcbf9_3dc479ad.json|Yes|YES|1|246|runs_replication/run_20250920_104842/logs/trial_0d0b813007_1d2cf2d3.json|NO|NO|1|238|runs_replication/run_20250920_104842/logs/trial_638d952334_c3f20c69.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:12.954557|row_d51bc8fe97_ad6ddd99|mistral:7b|1b_prompt_without_context|1|abusive|abusive:8|0|prompt|0|210|NO|NO|1|696|runs_replication/run_20250920_104842/logs/trial_a81219667a_0d48233d.json|Yes|YES|1|238|runs_replication/run_20250920_104842/logs/trial_982061f72a_5d75efec.json|NO|NO|1|240|runs_replication/run_20250920_104842/logs/trial_ffa3af055c_e05467da.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:14.302778|row_ee97badd90_3c80252e|mistral:7b|1a_prompt_with_context|2|abusive|abusive:8|0|prompt|1|210|NO|NO|1|851|runs_replication/run_20250920_104842/logs/trial_1700fd91f8_a60eb539.json|Yes|YES|1|243|runs_replication/run_20250920_104842/logs/trial_d07dacc8ef_112fba3b.json|NO|NO|1|242|runs_replication/run_20250920_104842/logs/trial_8fc4177275_a965dffb.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:15.640605|row_f889f55ad0_014f2faf|mistral:7b|2a_interaction_with_context|3|abusive|abusive:8|0|interaction|1|210|NO|NO|1|844|runs_replication/run_20250920_104842/logs/trial_e74e613f69_a37b48ac.json|Yes|YES|1|242|runs_replication/run_20250920_104842/logs/trial_5ec0aba10b_b1b3557f.json|NO|NO|1|245|runs_replication/run_20250920_104842/logs/trial_7207d7d27b_67ec6f6c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:20.300155|row_ad95e8db34_3189bb1d|mistral:7b|2a_interaction_with_context|0|abusive|abusive:9|1|interaction|1|164|NO|NO|1|548|runs_replication/run_20250920_104842/logs/trial_23d9a44747_17693c60.json|No, the user was not abusive in this interaction. However, it is important to note that the user provided incorrect information about the capital of Canada and the assistant corrected them. In future interactions, it would be beneficial for the assistant to maintain a polite and informative tone while correcting misinformation.|INVALID|0|2952|runs_replication/run_20250920_104842/logs/trial_5ae79129f1_536e29d2.json|No, the assistant's performance was not adequate as it provided incorrect information about the capital of Canada.|INVALID|0|1150|runs_replication/run_20250920_104842/logs/trial_2ad447c85f_1ddce5ab.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:21.316295|row_be3ecc8643_fb333d07|mistral:7b|1b_prompt_without_context|1|abusive|abusive:9|1|prompt|0|164|NO|NO|1|534|runs_replication/run_20250920_104842/logs/trial_9669b6ed04_82999951.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_11f2b30a40_24e29f0a.json|NO|NO|1|238|runs_replication/run_20250920_104842/logs/trial_d680aff902_9d599374.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:22.337008|row_ef36d68de3_d1fbd85d|mistral:7b|2b_interaction_without_context|2|abusive|abusive:9|1|interaction|0|164|NO|NO|1|536|runs_replication/run_20250920_104842/logs/trial_ce0441b63e_3996a504.json|No|NO|1|236|runs_replication/run_20250920_104842/logs/trial_b1ed7eea27_b34983f0.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_2bb1bba439_44ca8291.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:23.661996|row_8d8c09fcf8_26c312b3|mistral:7b|1a_prompt_with_context|3|abusive|abusive:9|1|prompt|1|164|NO|NO|1|840|runs_replication/run_20250920_104842/logs/trial_d9089a8ed2_85628e06.json|Yes|YES|1|237|runs_replication/run_20250920_104842/logs/trial_06c141b950_40dba001.json|NO|NO|1|239|runs_replication/run_20250920_104842/logs/trial_4c80ec3364_beeb78f6.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:24.934054|row_e39fac5511_33b8c14b|mistral:7b|2b_interaction_without_context|0|friendly|friendly:0|1|interaction|0|280|YES|YES|1|737|runs_replication/run_20250920_104842/logs/trial_1deccafbc1_49eb5396.json|NO|NO|1|244|runs_replication/run_20250920_104842/logs/trial_61ab01f7b7_91746852.json|YES|YES|1|284|runs_replication/run_20250920_104842/logs/trial_90a3968771_bdb8d265.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:26.160046|row_8a0d6c5714_b196cdb9|mistral:7b|1b_prompt_without_context|1|friendly|friendly:0|1|prompt|0|280|YES|YES|1|742|runs_replication/run_20250920_104842/logs/trial_272e9fdff0_7437cbe6.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_55e5653963_78f583a5.json|Yes|YES|1|238|runs_replication/run_20250920_104842/logs/trial_c2d5913ece_ece62200.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:27.652123|row_9a0290e2b6_762d9cde|mistral:7b|1a_prompt_with_context|2|friendly|friendly:0|1|prompt|1|280|Yes|YES|1|1003|runs_replication/run_20250920_104842/logs/trial_bf0fdeef7b_b7404bd8.json|NO|NO|1|239|runs_replication/run_20250920_104842/logs/trial_465c9a768e_1bc7a65e.json|Yes|YES|1|241|runs_replication/run_20250920_104842/logs/trial_47e17d4c2e_a3baf950.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:29.162557|row_4f5a8c53f6_145d56f2|mistral:7b|2a_interaction_with_context|3|friendly|friendly:0|1|interaction|1|280|Yes|YES|1|1011|runs_replication/run_20250920_104842/logs/trial_dc47301871_d1f0d142.json|No|NO|1|245|runs_replication/run_20250920_104842/logs/trial_c628f8fbc3_8b0abe54.json|Yes|YES|1|248|runs_replication/run_20250920_104842/logs/trial_50203e92c6_d3076fc0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:30.389585|row_9032853b51_2b4b17b2|mistral:7b|1b_prompt_without_context|0|friendly|friendly:1|0|prompt|0|243|YES|YES|1|743|runs_replication/run_20250920_104842/logs/trial_795ce7ab31_3759e4a4.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_43ac4c0bbe_f589e819.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_4a8857dcbe_35d1d3a5.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:31.816930|row_4cb2b8548e_8998db1f|mistral:7b|1a_prompt_with_context|1|friendly|friendly:1|0|prompt|1|243|YES|YES|1|896|runs_replication/run_20250920_104842/logs/trial_69541c93d0_e26f6dfc.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_b78d907869_512f2ead.json|YES|YES|1|289|runs_replication/run_20250920_104842/logs/trial_acf7c8c020_5266634a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:33.035503|row_9e73f0f366_565a6ffb|mistral:7b|2b_interaction_without_context|2|friendly|friendly:1|0|interaction|0|243|YES|YES|1|733|runs_replication/run_20250920_104842/logs/trial_f529fb85aa_9ab1b2ba.json|NO|NO|1|238|runs_replication/run_20250920_104842/logs/trial_63a5aee494_81df65a5.json|NO|NO|1|240|runs_replication/run_20250920_104842/logs/trial_9275b21183_974b7563.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:34.429389|row_ab83186f38_e9f4910d|mistral:7b|2a_interaction_with_context|3|friendly|friendly:1|0|interaction|1|243|YES|YES|1|898|runs_replication/run_20250920_104842/logs/trial_b9acdf3c87_4ae2b750.json|No|NO|1|242|runs_replication/run_20250920_104842/logs/trial_8294a38eda_b257e4f8.json|Yes|YES|1|246|runs_replication/run_20250920_104842/logs/trial_5830d36fc2_26a3613f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:35.853865|row_b2cc683469_75c9cecb|mistral:7b|1b_prompt_without_context|0|friendly|friendly:2|1|prompt|0|312|YES|YES|1|892|runs_replication/run_20250920_104842/logs/trial_ece435a910_0d401afc.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_609d4c69dd_4a68876e.json|YES|YES|1|283|runs_replication/run_20250920_104842/logs/trial_9a57f10d36_2441e93e.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:37.412025|row_1a8a4c4027_14bcf587|mistral:7b|1a_prompt_with_context|1|friendly|friendly:2|1|prompt|1|312|Yes|YES|1|1017|runs_replication/run_20250920_104842/logs/trial_24586d410d_cc82e04b.json|NO|NO|1|244|runs_replication/run_20250920_104842/logs/trial_213d2c3a00_b116831a.json|YES|YES|1|285|runs_replication/run_20250920_104842/logs/trial_d7d5e66333_4d90124c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:38.838633|row_374c182812_2a591de7|mistral:7b|2b_interaction_without_context|2|friendly|friendly:2|1|interaction|0|312|YES|YES|1|887|runs_replication/run_20250920_104842/logs/trial_97ce8f9c8f_13f39030.json|NO|NO|1|245|runs_replication/run_20250920_104842/logs/trial_3f6c9be471_a40b94a6.json|YES|YES|1|285|runs_replication/run_20250920_104842/logs/trial_d3e185107b_e09cb073.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:40.345351|row_4ba32764ff_e75566a8|mistral:7b|2a_interaction_with_context|3|friendly|friendly:2|1|interaction|1|312|Yes|YES|1|1014|runs_replication/run_20250920_104842/logs/trial_a28bb04281_9efc143d.json|NO|NO|1|245|runs_replication/run_20250920_104842/logs/trial_2b73616ca1_6d3f6d54.json|Yes|YES|1|237|runs_replication/run_20250920_104842/logs/trial_ebc0d9b1b6_cf2f2ca3.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:41.572125|row_57f9e13825_bbb828ad|mistral:7b|2a_interaction_with_context|0|friendly|friendly:3|1|interaction|1|358|YES|YES|1|746|runs_replication/run_20250920_104842/logs/trial_9bb78abfcc_b43599c6.json|No|NO|1|238|runs_replication/run_20250920_104842/logs/trial_850b087211_f50efca0.json|Yes|YES|1|237|runs_replication/run_20250920_104842/logs/trial_feb357c6e4_d6252f97.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:43.083358|row_18d48228e0_dff8c6eb|mistral:7b|1a_prompt_with_context|1|friendly|friendly:3|1|prompt|1|358|Yes|YES|1|1013|runs_replication/run_20250920_104842/logs/trial_05e4dd74f7_40e6042e.json|NO|NO|1|247|runs_replication/run_20250920_104842/logs/trial_fb6a1b3a21_948102ac.json|Yes|YES|1|244|runs_replication/run_20250920_104842/logs/trial_13a56465b6_4432f47f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:44.370310|row_561ceeeaf9_7725036c|mistral:7b|2b_interaction_without_context|2|friendly|friendly:3|1|interaction|0|358|YES|YES|1|751|runs_replication/run_20250920_104842/logs/trial_f6c2c2411d_55c02731.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_6cc9055c79_d01dcbb1.json|YES|YES|1|289|runs_replication/run_20250920_104842/logs/trial_78ad70b2f2_f617a948.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:45.608723|row_8cf1e5a5f7_877c9497|mistral:7b|1b_prompt_without_context|3|friendly|friendly:3|1|prompt|0|358|YES|YES|1|750|runs_replication/run_20250920_104842/logs/trial_dbb13717a7_859d790d.json|NO|NO|1|244|runs_replication/run_20250920_104842/logs/trial_7309e9e79c_b9edfb24.json|Yes|YES|1|240|runs_replication/run_20250920_104842/logs/trial_d6991085d7_def2a8b0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:46.692188|row_a31b40e809_37abe83f|mistral:7b|1b_prompt_without_context|0|friendly|friendly:4|0|prompt|0|220|YES|YES|1|589|runs_replication/run_20250920_104842/logs/trial_89b0e77685_1195bfb4.json|NO|NO|1|242|runs_replication/run_20250920_104842/logs/trial_c7b48d29f4_c49ed2d8.json|Yes|YES|1|242|runs_replication/run_20250920_104842/logs/trial_d291f27cba_8ecf708a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:49.361801|row_132785be1b_3015a858|mistral:7b|2b_interaction_without_context|1|friendly|friendly:4|0|interaction|0|220|YES|YES|1|600|runs_replication/run_20250920_104842/logs/trial_8e89843100_b33eda6b.json|NO|NO|1|234|runs_replication/run_20250920_104842/logs/trial_a03ea59de8_bb4dc0cc.json|NO, Oganesson is actually the heaviest known element on the periodic table, not Uranium. It was first synthesized in 2006.|INVALID|0|1830|runs_replication/run_20250920_104842/logs/trial_e561d61a5e_0950039d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:50.698033|row_d4d0057888_2bc5e3fd|mistral:7b|2a_interaction_with_context|2|friendly|friendly:4|0|interaction|1|220|Yes|YES|1|841|runs_replication/run_20250920_104842/logs/trial_0f0bfaf7a8_dfd1a150.json|NO|NO|1|238|runs_replication/run_20250920_104842/logs/trial_e67f6255ab_7a4ee439.json|Yes|YES|1|249|runs_replication/run_20250920_104842/logs/trial_64ef13ea97_925da17f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:52.032135|row_6c6f002219_77ac4efc|mistral:7b|1a_prompt_with_context|3|friendly|friendly:4|0|prompt|1|220|Yes|YES|1|849|runs_replication/run_20250920_104842/logs/trial_8303b17196_adbba95c.json|NO|NO|1|242|runs_replication/run_20250920_104842/logs/trial_ebe2da62e5_62a3f7a9.json|Yes|YES|1|238|runs_replication/run_20250920_104842/logs/trial_fb55bb50af_d674f5b4.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:53.158913|row_67ee0045ed_be90460d|mistral:7b|2b_interaction_without_context|0|friendly|friendly:5|1|interaction|0|144|YES|YES|1|591|runs_replication/run_20250920_104842/logs/trial_58e17e45bd_40f41090.json|No|NO|1|242|runs_replication/run_20250920_104842/logs/trial_ad9e8a862f_2a43db97.json|YES|YES|1|288|runs_replication/run_20250920_104842/logs/trial_4661ef7248_ff0acb38.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:54.493911|row_b176ef9397_6e2a866f|mistral:7b|1a_prompt_with_context|1|friendly|friendly:5|1|prompt|1|144|Yes|YES|1|844|runs_replication/run_20250920_104842/logs/trial_5b7d2e2813_ae01737d.json|NO|NO|1|247|runs_replication/run_20250920_104842/logs/trial_a3bee7dfde_fcee1bd5.json|Yes|YES|1|237|runs_replication/run_20250920_104842/logs/trial_4ab1e97b1b_88798c47.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:55.579080|row_bc79293bd5_9104d1a6|mistral:7b|1b_prompt_without_context|2|friendly|friendly:5|1|prompt|0|144|YES|YES|1|592|runs_replication/run_20250920_104842/logs/trial_e97c5221e7_1732cb2e.json|NO|NO|1|243|runs_replication/run_20250920_104842/logs/trial_f12734cd2f_b76a7829.json|Yes|YES|1|244|runs_replication/run_20250920_104842/logs/trial_22212c4e2a_f4f05ed8.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:56.916748|row_fd804fd031_b9d8ad62|mistral:7b|2a_interaction_with_context|3|friendly|friendly:5|1|interaction|1|144|Yes|YES|1|844|runs_replication/run_20250920_104842/logs/trial_71d9488deb_20c10b96.json|No|NO|1|243|runs_replication/run_20250920_104842/logs/trial_d08b29c211_6b3b6501.json|Yes|YES|1|244|runs_replication/run_20250920_104842/logs/trial_3dec4c5d66_07f6e7d8.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:58.195720|row_18251e86b2_94694724|mistral:7b|2b_interaction_without_context|0|friendly|friendly:6|1|interaction|0|294|YES|YES|1|748|runs_replication/run_20250920_104842/logs/trial_6539b5511c_e2298135.json|No|NO|1|238|runs_replication/run_20250920_104842/logs/trial_e370ce7289_f0bbfce4.json|YES|YES|1|287|runs_replication/run_20250920_104842/logs/trial_53488328dc_8e111201.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:01:59.427160|row_39197259de_63dbed16|mistral:7b|1b_prompt_without_context|1|friendly|friendly:6|1|prompt|0|294|YES|YES|1|741|runs_replication/run_20250920_104842/logs/trial_300d26a9a4_dbf85acd.json|NO|NO|1|243|runs_replication/run_20250920_104842/logs/trial_fa18a4842a_b0315d2e.json|Yes|YES|1|240|runs_replication/run_20250920_104842/logs/trial_27bbb74955_48a7da55.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:00.926303|row_60e9a533d8_6d75e91b|mistral:7b|1a_prompt_with_context|2|friendly|friendly:6|1|prompt|1|294|Yes|YES|1|1008|runs_replication/run_20250920_104842/logs/trial_023f4e8cc6_965e61e0.json|NO|NO|1|242|runs_replication/run_20250920_104842/logs/trial_ed4b9fcc7d_0067c7dd.json|Yes|YES|1|240|runs_replication/run_20250920_104842/logs/trial_3ab6a26173_d4aa48ab.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:02.434514|row_6f01fe25b9_9b04368c|mistral:7b|2a_interaction_with_context|3|friendly|friendly:6|1|interaction|1|294|Yes|YES|1|1008|runs_replication/run_20250920_104842/logs/trial_a84c55bc66_9890bf9a.json|No|NO|1|245|runs_replication/run_20250920_104842/logs/trial_29aea3272d_f0800cb7.json|Yes|YES|1|245|runs_replication/run_20250920_104842/logs/trial_fe5eaafed1_4d9953f7.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:03.673355|row_0fcc437ea9_6d558f5c|mistral:7b|2a_interaction_with_context|0|friendly|friendly:7|1|interaction|1|366|Yes|YES|1|703|runs_replication/run_20250920_104842/logs/trial_d0d6864645_9a826bce.json|NO|NO|1|243|runs_replication/run_20250920_104842/logs/trial_088df69b3f_97e15ee0.json|YES|YES|1|287|runs_replication/run_20250920_104842/logs/trial_e9071253a2_79ddda36.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:05.215844|row_f27a930c43_4c9d3dbe|mistral:7b|1a_prompt_with_context|1|friendly|friendly:7|1|prompt|1|366|Yes|YES|1|1006|runs_replication/run_20250920_104842/logs/trial_a08697837d_6279377e.json|NO|NO|1|243|runs_replication/run_20250920_104842/logs/trial_68ec0b65e8_27cccf58.json|YES|YES|1|287|runs_replication/run_20250920_104842/logs/trial_a626541997_448e3186.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:06.489937|row_72040aba22_68211e23|mistral:7b|1b_prompt_without_context|2|friendly|friendly:7|1|prompt|0|366|YES|YES|1|742|runs_replication/run_20250920_104842/logs/trial_2db990fe8a_6be950e6.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_b9a7c970b4_aea0e0a6.json|YES|YES|1|289|runs_replication/run_20250920_104842/logs/trial_850980163d_b1ba50f8.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:07.764587|row_2ee51073af_3a7d8ec8|mistral:7b|2b_interaction_without_context|3|friendly|friendly:7|1|interaction|0|366|YES|YES|1|738|runs_replication/run_20250920_104842/logs/trial_68144706f1_8fdaabc8.json|NO|NO|1|241|runs_replication/run_20250920_104842/logs/trial_72c7ea81fa_ea0f647a.json|YES|YES|1|288|runs_replication/run_20250920_104842/logs/trial_d3eb8827c3_8bf7c9e0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:08.906820|row_a67a73c818_464319f6|mistral:7b|2b_interaction_without_context|0|friendly|friendly:8|0|interaction|0|202|YES|YES|1|594|runs_replication/run_20250920_104842/logs/trial_a3ed1c5c49_8892719d.json|NO|NO|1|250|runs_replication/run_20250920_104842/logs/trial_7c59ab1ac0_9707e821.json|YES|YES|1|291|runs_replication/run_20250920_104842/logs/trial_0170331d7d_c8859403.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:10.081387|row_0ffd46ddd2_dda50e8f|mistral:7b|1b_prompt_without_context|1|friendly|friendly:8|0|prompt|0|202|NO|NO|1|691|runs_replication/run_20250920_104842/logs/trial_aa2156d470_132a9590.json|NO|NO|1|240|runs_replication/run_20250920_104842/logs/trial_cdf0ca1989_812d3b13.json|NO|NO|1|237|runs_replication/run_20250920_104842/logs/trial_b68a7af970_ee72f7c3.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T11:02:11.425375|row_7659a560b2_1b30766c|mistral:7b|2a_interaction_with_context|2|friendly|friendly:8|0|interaction|1|202|Yes|YES|1|850|runs_replication/run_20250920_104842/logs/trial_61811497eb_23325ce2.json|NO|NO|1|244|runs_replication/run_20250920_104842/logs/trial_329601d6c0_3b5cd65e.json|Yes|YES|1|242|runs_replication/run_20250920_104842/logs/trial_cd7285a130_90c80ffc.json|0|1|1|42
